year	city	city_code	pop_total	pop_myanmar	pop_china	pop_india	pop_indonesia	pop_korea	pop_philippine	pop_thai	pop_vietnam	pop_france	pop_germany	pop_italy	pop_uk	pop_canada	pop_us	pop_brazil	pop_australia	pop_etc
1992	品川区	13109	8872	120	2416	65	97	2940	495	97	392	58	155	11	332	74	569	178	101	772
1992	目黒区	13110	7018	6	1434	84	191	1734	413	124	30	131	123	44	391	121	1238	156	120	678
1992	大田区	13111	11984	21	2615	72	157	4715	833	106	238	55	557	25	244	92	627	483	91	1053
1992	世田谷区	13112	12967	75	2394	136	139	4105	669	162	28	204	351	85	567	252	2008	209	241	1342
1992	渋谷区	13113	9180	8	1772	98	47	1895	411	116	24	337	123	72	802	197	1948	123	195	1012
1992	中野区	13114	10907	203	5057	24	32	3141	345	124	13	58	43	26	420	160	468	69	136	588
1992	杉並区	13115	10684	151	4339	36	50	3123	239	89	9	79	80	17	367	172	829	126	130	848
1992	豊島区	13116	15431	594	8321	21	56	3467	509	125	8	139	41	10	313	88	441	116	103	1079
1992	北区	13117	8946	149	4065	19	21	3044	436	34	25	12	13	10	86	32	119	108	42	731
1992	荒川区	13118	9404	21	1260	8	6	6690	267	29	21	9	5	3	46	21	65	26	12	915
1992	板橋区	13119	10788	64	4350	36	18	3087	635	62	35	25	21	18	225	89	315	298	112	1398
1992	練馬区	13120	8867	31	2671	24	54	3293	521	115	19	35	58	22	285	103	586	188	106	756
1992	足立区	13121	14224	9	2366	44	33	9076	1137	141	55	8	12	3	55	26	117	325	21	796
1992	葛飾区	13122	6915	18	1713	19	20	3823	625	85	33	9	5	2	39	19	81	74	12	338
1992	江戸川区	13123	10396	13	3025	70	28	4647	1078	134	41	14	8	1	51	25	145	205	34	877
1992	市部	13200	36660	33	6881	96	393	15342	3078	696	193	124	166	69	549	293	2996	1848	242	3661
1992	八王子市	13201	3289	-	659	11	18	1321	355	44	26	14	16	6	45	14	142	198	17	403
1992	立川市	13202	2129	-	356	7	5	985	341	10	8	2	10	1	10	6	121	154	1	112
1992	武蔵野市	13203	2083	3	723	13	9	481	59	25	2	17	19	5	81	40	325	59	39	183
1992	三鷹市	13204	2296	1	591	7	43	655	103	18	16	12	28	11	98	38	433	47	31	164
1992	青梅市	13205	1151	1	123	1	11	275	216	66	1	1	2	-	4	5	58	131	4	252
1992	府中市	13206	2309	-	486	3	36	765	233	24	6	9	10	5	34	23	301	156	17	201
1992	昭島市	13207	1502	1	186	2	-	925	83	5	20	3	1	-	5	6	59	72	2	132
1992	調布市	13208	2772	1	557	6	38	1541	168	14	17	10	15	10	37	19	124	33	19	163
1992	町田市	13209	2043	1	312	5	4	1012	179	19	16	12	11	3	38	9	172	100	16	134
1992	小金井市	13210	1207	5	497	8	26	293	38	14	2	3	5	3	25	15	149	14	14	96
1992	小平市	13211	2827	-	264	-	3	2211	64	8	1	2	2	-	22	7	88	39	13	103
1992	日野市	13212	1412	4	211	4	65	425	87	134	-	1	5	-	14	7	50	56	2	347
1992	東村山市	13213	952	-	196	1	12	442	102	17	-	1	3	-	8	6	50	28	7	79
1992	国分寺市	13214	830	-	187	4	-	330	61	12	6	6	12	-	20	5	85	36	8	58
1992	国立市	13215	770	1	210	1	1	340	44	6	1	8	9	1	13	7	66	6	2	54
1992	福生市	13218	1206	-	133	1	-	448	91	20	-	2	1	1	2	-	170	114	5	218
1992	狛江市	13219	546	3	138	-	8	193	42	5	-	5	5	1	12	15	56	4	7	52
1992	東大和市	13220	691	-	39	1	7	360	152	14	-	-	1	-	5	6	22	63	1	20
1992	清瀬市	13221	351	-	86	2	5	114	37	3	18	1	1	-	4	1	20	7	1	51
1992	東久留米市	13222	778	1	114	6	5	270	35	14	3	-	7	-	16	11	177	38	10	71
1992	武蔵村山市	13223	643	-	115	-	-	271	43	9	-	-	-	-	-	2	23	128	-	52
1992	多摩市	13224	1108	-	155	-	9	477	138	7	14	4	1	-	16	11	93	59	8	116
1992	稲城市	13225	463	1	91	-	2	243	29	1	4	2	1	16	7	4	17	12	1	32
1992	羽村市	13227	1448	8	79	8	77	159	238	181	7	1	-	-	2	1	61	224	4	398
1992	あきる野市	13228	344	-	27	-	-	156	27	2	18	-	-	-	-	3	22	25	-	64
1992	西東京市	13229	1510	2	346	5	9	650	113	24	7	8	1	6	31	32	112	45	13	106
1992	町村部		452	-	83	2	1	117	77	5	1	1	2	-	2	1	61	69	2	28
1992	西多摩郡	13300	310	-	63	2	1	81	23	5	1	-	1	-	-	1	50	66	-	16
1992	瑞穂町	13303	241	-	48	2	-	61	21	4	-	-	-	-	-	1	37	53	-	14
1992	日の出町	13305	39	-	-	-	1	14	2	1	1	-	-	-	-	-	7	12	-	1
1992	檜原村	13307	8	-	-	-	-	-	-	-	-	-	-	-	-	-	6	1	-	1
1992	奥多摩町	13308	22	-	15	-	-	6	-	-	-	-	1	-	-	-	-	-	-	-
1992	島部		142	-	20	-	-	36	54	-	-	1	1	-	2	-	11	3	2	12
1992	大島支庁	13361	44	-	18	-	-	10	2	-	-	1	-	-	-	-	2	-	-	11
1992	三宅支庁	13381	28	-	-	-	-	14	10	-	-	-	1	-	-	-	2	-	1	-
1992	八丈支庁	13401	67	-	2	-	-	12	41	-	-	-	-	-	2	-	6	3	1	-
1992	小笠原支庁	13421	3	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	1
1991	東京都全体	13000	220672	862	61813	967	1143	92849	13019	2189	1397	2173	2032	498	5551	1733	15778	2798	1669	14201
1991	区部	13100	190143	841	55992	898	914	78073	10863	1777	1234	2064	1882	455	5110	1509	13053	1846	1505	12127
1991	千代田区	13101	1370	-	251	19	4	332	83	14	6	115	43	12	84	13	208	15	12	159
1991	中央区	13102	835	8	273	3	3	282	49	5	4	15	8	8	29	5	53	21	10	59
1991	港区	13103	11096	4	1170	140	39	2279	805	66	6	331	257	89	966	166	3230	54	280	1214
1991	新宿区	13104	16782	111	5932	55	35	7485	525	168	31	432	77	29	334	91	597	134	80	666
1991	文京区	13105	5078	19	1616	37	17	2166	152	108	1	121	17	13	121	40	276	29	23	322
1991	台東区	13106	5111	8	734	25	4	3303	666	32	7	13	4	3	41	12	104	18	23	114
1991	墨田区	13107	4283	-	875	6	5	2262	727	76	3	7	2	-	32	17	52	88	10	121
1991	江東区	13108	7497	3	1903	26	37	4149	696	83	11	15	4	4	53	19	121	98	18	257
1991	品川区	13109	8234	85	2144	64	85	2833	466	64	650	62	190	9	257	48	516	93	81	587
1991	目黒区	13110	6390	1	1353	81	159	1664	445	107	33	114	104	34	349	82	1042	108	94	620
1991	大田区	13111	10389	12	2234	50	96	4623	703	71	205	36	573	14	167	75	535	210	62	723
1991	世田谷区	13112	11457	41	2115	97	117	3906	556	153	23	173	265	79	495	215	1814	127	178	1103
1991	渋谷区	13113	8384	7	1668	74	42	1845	360	95	16	291	111	69	697	165	1810	78	161	895
1991	中野区	13114	9288	57	4568	18	21	2726	279	91	20	48	31	24	294	112	403	44	83	469
1991	杉並区	13115	9283	63	3943	34	45	2820	175	84	9	60	54	12	292	120	725	76	98	673
1991	豊島区	13116	13912	235	7823	14	40	3294	430	111	7	126	41	8	286	72	394	54	73	904
1991	北区	13117	7939	107	3750	12	16	2688	371	31	26	12	11	8	73	30	99	57	25	623
1991	荒川区	13118	8372	10	1154	6	4	6410	248	23	12	9	2	5	33	18	58	27	15	338
1991	板橋区	13119	8843	30	3832	26	17	2922	468	52	32	26	24	12	162	68	255	123	76	718
1991	練馬区	13120	7704	10	2407	9	65	3047	430	79	20	28	42	18	229	86	469	141	62	562
1991	足立区	13121	12864	9	2050	35	29	8921	923	104	49	6	8	3	45	18	91	114	14	445
1991	葛飾区	13122	6209	11	1509	9	15	3723	519	69	28	7	6	-	30	14	76	33	8	152
1991	江戸川区	13123	8823	10	2688	58	19	4393	787	91	35	17	8	2	41	23	125	104	19	403
1991	市部	13200	30144	21	5748	69	229	14651	2089	408	163	108	149	43	439	224	2668	916	163	2056
1991	八王子市	13201	2536	1	519	7	21	1227	236	32	23	12	7	5	35	13	125	71	9	193
1991	立川市	13202	1769	-	315	6	1	937	206	9	12	5	2	2	10	4	94	91	4	71
1991	武蔵野市	13203	1821	1	639	12	7	468	53	18	1	13	21	7	71	32	305	18	20	135
1991	三鷹市	13204	1856	2	498	3	32	568	67	16	15	7	29	7	68	35	347	19	26	117
1991	青梅市	13205	679	-	88	1	3	251	130	7	1	3	2	-	1	2	40	82	3	65
1991	府中市	13206	1924	-	417	2	30	714	156	31	4	12	9	5	20	22	284	75	10	133
1991	昭島市	13207	1337	1	162	1	-	904	70	6	24	1	1	-	4	6	55	35	2	65
1991	調布市	13208	2499	-	446	4	36	1549	104	11	14	11	13	7	34	14	117	16	10	113
1991	町田市	13209	1829	2	275	5	5	1000	128	12	17	11	11	3	35	8	170	36	15	96
1991	小金井市	13210	1023	1	423	5	25	257	34	13	3	2	6	-	25	17	133	9	7	63
1991	小平市	13211	2567	-	209	-	5	2102	45	6	1	2	6	-	19	3	89	9	12	59
1991	日野市	13212	935	2	166	4	25	378	74	43	-	1	3	-	10	5	45	13	1	165
1991	東村山市	13213	798	-	148	-	9	404	79	10	-	1	3	-	9	3	52	13	4	63
1991	国分寺市	13214	702	-	150	3	-	316	40	13	5	4	13	-	18	6	52	28	7	47
1991	国立市	13215	674	2	183	2	3	322	25	3	2	3	8	1	9	5	65	3	1	37
1991	福生市	13218	1048	-	109	-	-	462	72	15	-	1	1	1	2	-	176	86	4	119
1991	狛江市	13219	454	-	116	-	-	189	30	8	-	4	5	1	7	9	50	2	4	29
1991	東大和市	13220	600	-	29	1	9	367	116	1	1	-	1	-	4	1	21	42	-	7
1991	清瀬市	13221	312	-	81	-	3	107	28	2	17	1	1	-	3	2	24	-	-	43
1991	東久留米市	13222	683	2	91	6	2	263	31	14	2	-	4	-	22	7	177	16	4	42
1991	武蔵村山市	13223	515	-	94	-	-	275	33	7	-	-	-	-	-	1	19	60	-	26
1991	多摩市	13224	887	-	130	-	7	440	87	5	11	4	1	-	10	8	80	33	1	70
1991	稲城市	13225	418	-	76	1	2	237	23	1	3	1	1	-	8	4	12	9	1	39
1991	羽村市	13227	807	5	69	5	3	167	119	106	-	1	-	-	-	1	52	119	8	152
1991	あきる野市	13228	254	-	19	-	-	148	20	2	4	-	-	-	-	4	15	11	1	30
1991	西東京市	13229	1217	2	296	1	1	599	83	17	3	8	1	4	15	12	69	20	9	77
1991	町村部		385	-	73	-	-	125	67	4	-	1	1	-	2	-	57	36	1	18
1991	西多摩郡	13300	259	-	54	-	-	85	19	4	-	-	-	-	-	-	49	36	-	12
1991	瑞穂町	13303	196	-	34	-	-	61	18	4	-	-	-	-	-	-	38	31	-	10
1991	日の出町	13305	28	-	-	-	-	15	1	-	-	-	-	-	-	-	5	5	-	2
1991	檜原村	13307	7	-	-	-	-	1	-	-	-	-	-	-	-	-	6	-	-	-
1991	奥多摩町	13308	28	-	20	-	-	8	-	-	-	-	-	-	-	-	-	-	-	-
1991	島部		126	-	19	-	-	40	48	-	-	1	1	-	2	-	8	-	1	6
1991	大島支庁	13361	39	-	18	-	-	11	3	-	-	1	-	-	-	-	2	-	-	4
1991	三宅支庁	13381	30	-	-	-	-	17	9	-	-	-	1	-	-	-	2	-	1	-
1991	八丈支庁	13401	55	-	1	-	-	11	35	-	-	-	-	-	2	-	4	-	-	2
1991	小笠原支庁	13421	2	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-
1990	東京都全体	13000	211067	617	61860	974	1015	90216	10898	1853	1630	1949	2001	518	5281	1622	15059	1019	1415	13140
1990	区部	13100	183857	600	56637	889	878	75814	9398	1619	1514	1849	1879	469	4851	1391	12481	737	1279	11572
1990	千代田区	13101	1609	5	297	22	2	400	85	18	5	110	47	16	84	18	310	8	12	170
1990	中央区	13102	727	3	275	3	2	256	30	3	4	10	6	6	22	4	55	5	4	39
1990	港区	13103	11546	3	1258	141	49	2463	705	69	10	310	315	99	997	216	3308	47	259	1297
1990	新宿区	13104	16703	85	6312	54	40	7079	545	148	35	398	68	25	356	107	618	78	75	680
1990	文京区	13105	5160	24	1697	44	16	2205	174	104	3	107	25	9	120	37	234	20	21	320
1990	台東区	13106	5262	5	759	22	2	3314	747	39	8	16	3	2	61	17	89	3	18	157
1990	墨田区	13107	3854	1	820	8	5	2141	595	41	3	8	2	1	25	13	55	10	7	119
1990	江東区	13108	7168	-	1748	23	18	4220	647	80	10	20	11	3	55	17	114	20	10	172
1990	品川区	13109	8235	50	2146	72	102	2772	409	67	955	58	173	11	231	29	490	45	65	560
1990	目黒区	13110	5978	3	1388	83	155	1629	389	83	28	101	111	35	306	75	918	53	71	550
1990	大田区	13111	9574	7	2091	42	72	4545	587	54	178	26	538	14	158	58	457	75	48	624
1990	世田谷区	13112	10412	16	1943	94	91	3679	450	119	34	137	235	86	434	188	1718	81	144	963
1990	渋谷区	13113	8017	5	1672	79	35	1774	351	77	17	257	120	67	648	140	1693	60	145	877
1990	中野区	13114	8814	32	4598	15	23	2449	230	82	18	43	35	24	270	90	387	24	69	425
1990	杉並区	13115	8916	31	3997	23	41	2626	172	68	10	50	56	16	271	88	668	36	97	666
1990	豊島区	13116	14157	164	8399	16	109	2986	380	129	13	103	41	11	289	62	356	16	68	1015
1990	北区	13117	7900	92	3950	8	15	2626	286	24	24	7	12	12	59	29	89	20	23	624
1990	荒川区	13118	7858	5	1039	4	5	6253	215	25	10	6	3	7	34	10	48	6	5	183
1990	板橋区	13119	8229	24	3820	24	13	2735	350	44	31	25	17	6	113	54	214	12	49	698
1990	練馬区	13120	7181	10	2408	10	50	2842	318	72	19	29	36	11	223	91	415	46	56	545
1990	足立区	13121	12358	7	1880	34	13	8881	778	121	39	5	13	3	35	17	88	28	13	403
1990	葛飾区	13122	5894	16	1498	10	8	3630	362	59	25	6	6	2	23	14	66	14	9	146
1990	江戸川区	13123	8305	12	2642	58	12	4309	593	93	35	17	6	3	37	17	91	30	11	339
1990	市部	13200	26894	17	5156	85	137	14272	1460	226	116	99	121	49	429	227	2537	273	135	1555
1990	八王子市	13201	2144	-	420	13	12	1127	149	23	20	7	6	7	30	12	121	21	9	167
1990	立川市	13202	1636	-	290	7	2	943	137	7	6	5	1	1	10	3	88	38	3	95
1990	武蔵野市	13203	1623	4	528	7	8	448	49	21	-	15	17	8	72	29	257	10	16	134
1990	三鷹市	13204	1811	1	540	2	11	566	54	13	7	6	26	5	71	34	361	7	20	87
1990	青梅市	13205	529	-	82	1	4	255	115	5	1	-	1	-	-	2	35	13	3	12
1990	府中市	13206	1734	-	335	5	29	707	131	29	3	11	2	4	19	16	271	38	13	121
1990	昭島市	13207	1256	1	153	6	-	940	41	4	10	-	1	-	3	5	56	9	-	27
1990	調布市	13208	2404	-	416	5	21	1564	80	8	10	5	9	9	31	16	127	7	9	87
1990	町田市	13209	1704	2	254	4	3	985	95	7	14	9	11	2	33	19	155	13	13	85
1990	小金井市	13210	944	1	381	11	13	244	18	14	3	4	7	-	27	19	128	9	10	55
1990	小平市	13211	2432	-	175	1	5	2013	38	1	1	-	2	-	8	7	95	5	5	76
1990	日野市	13212	714	-	158	-	4	346	53	16	-	3	3	-	8	5	41	5	2	70
1990	東村山市	13213	648	-	109	-	1	379	47	6	-	1	1	1	11	4	39	9	2	38
1990	国分寺市	13214	632	-	150	2	1	306	23	12	2	2	11	-	18	3	62	-	7	33
1990	国立市	13215	595	-	156	-	1	305	18	3	2	5	5	3	12	4	49	1	4	27
1990	福生市	13218	880	-	91	-	-	465	53	17	-	1	1	1	3	-	183	10	3	52
1990	狛江市	13219	425	-	84	-	1	203	21	2	-	3	7	3	10	11	48	3	3	26
1990	東大和市	13220	526	-	29	1	8	360	76	1	1	2	2	-	1	2	14	17	-	12
1990	清瀬市	13221	285	-	88	-	3	105	16	1	20	1	-	-	2	1	18	1	-	29
1990	東久留米市	13222	682	1	105	7	1	250	25	10	2	1	4	-	21	9	184	9	2	51
1990	武蔵村山市	13223	420	-	69	-	-	259	25	7	-	-	-	-	2	1	26	7	-	24
1990	多摩市	13224	703	-	105	3	3	392	54	2	10	7	2	-	10	7	49	8	2	49
1990	稲城市	13225	371	-	59	1	2	238	22	1	-	1	1	-	8	3	5	-	1	29
1990	羽村市	13227	469	6	88	5	3	157	64	3	-	1	-	-	-	1	43	23	-	75
1990	あきる野市	13228	230	-	16	-	-	144	16	3	2	1	1	-	-	2	14	3	-	28
1990	西東京市	13229	1097	1	275	4	1	571	40	10	2	8	-	5	19	12	68	7	8	66
1990	町村部		316	-	67	-	-	130	40	8	-	1	1	-	1	4	41	9	1	13
1990	西多摩郡	13300	216	-	54	-	-	96	7	8	-	-	-	-	-	-	37	9	-	5
1990	瑞穂町	13303	159	-	33	-	-	69	5	8	-	-	-	-	-	-	32	9	-	3
1990	日の出町	13305	24	-	1	-	-	14	2	-	-	-	-	-	-	-	5	-	-	2
1990	檜原村	13307	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-
1990	奥多摩町	13308	32	-	20	-	-	12	-	-	-	-	-	-	-	-	-	-	-	-
1990	島部		100	-	13	-	-	34	33	-	-	1	1	-	1	4	4	-	1	8
1990	大島支庁	13361	33	-	12	-	-	11	3	-	-	1	-	-	-	-	1	-	1	4
1990	三宅支庁	13381	33	-	-	-	-	18	8	-	-	-	1	-	-	4	1	-	-	1
1990	八丈支庁	13401	34	-	1	-	-	5	22	-	-	-	-	-	1	-	2	-	-	3
1990	小笠原支庁	13421	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1989	東京都全体	13000	203677	421	61928	871	900	87154	10536	1704	972	1817	1978	464	4958	1498	14451	694	1168	12163
1989	区部	13100	178372	405	57225	809	773	73079	9239	1497	859	1738	1872	416	4586	1315	12001	565	1075	10918
1989	千代田区	13101	1858	5	365	30	17	444	99	14	4	100	47	18	119	43	379	8	7	159
1989	中央区	13102	703	5	288	3	2	241	27	5	5	9	4	4	13	4	37	5	2	49
1989	港区	13103	11315	6	1274	141	42	2468	771	54	9	316	330	99	916	190	3140	49	241	1269
1989	新宿区	13104	16961	52	7104	47	32	6532	566	137	36	361	79	20	392	105	670	64	77	687
1989	文京区	13105	5079	15	1656	34	18	2189	141	93	4	98	38	4	130	30	238	22	24	345
1989	台東区	13106	5116	-	711	6	3	3216	813	29	8	15	1	2	62	17	88	3	13	129
1989	墨田区	13107	3645	1	709	13	3	2059	584	41	2	9	2	1	24	6	49	7	4	131
1989	江東区	13108	6560	4	1536	21	9	3885	626	102	16	17	12	5	49	16	99	12	9	142
1989	品川区	13109	7280	29	2056	79	107	2680	411	68	286	31	182	5	223	34	513	45	48	483
1989	目黒区	13110	5951	7	1419	81	143	1665	360	88	28	88	106	36	303	76	919	39	76	517
1989	大田区	13111	9074	9	1916	31	36	4440	605	50	184	34	499	8	123	48	414	35	35	607
1989	世田谷区	13112	9493	12	1730	74	86	3509	414	78	24	143	228	61	398	184	1554	59	109	830
1989	渋谷区	13113	7977	12	1751	82	31	1767	361	62	24	261	141	74	597	139	1726	46	140	763
1989	中野区	13114	8473	27	4671	12	24	2196	224	74	23	49	32	18	268	77	326	24	53	375
1989	杉並区	13115	8570	25	3976	18	42	2522	180	47	7	56	53	15	250	89	612	33	71	574
1989	豊島区	13116	14654	86	9330	17	70	2780	327	152	11	83	34	5	302	62	343	10	34	1008
1989	北区	13117	7950	65	3972	9	16	2683	275	25	31	10	6	14	54	21	82	7	23	657
1989	荒川区	13118	7705	2	888	4	5	6278	203	27	10	5	1	9	33	5	38	4	5	188
1989	板橋区	13119	7949	11	3840	20	13	2601	307	41	33	12	20	4	110	53	170	4	32	678
1989	練馬区	13120	6757	8	2397	8	39	2672	294	77	16	26	34	10	152	78	380	36	44	486
1989	足立区	13121	12048	4	1756	29	14	8811	753	109	31	2	12	2	28	15	76	22	7	377
1989	葛飾区	13122	5659	4	1435	15	11	3499	381	44	25	2	7	-	14	13	57	9	11	132
1989	江戸川区	13123	7595	16	2445	35	10	3942	517	80	42	11	4	2	26	10	91	22	10	332
1989	市部	13200	25016	16	4647	62	127	13948	1249	203	112	79	105	48	371	179	2410	129	92	1239
1989	八王子市	13201	1870	3	309	3	11	1079	98	19	18	7	6	5	27	9	100	17	3	156
1989	立川市	13202	1442	1	248	6	3	916	130	10	1	4	-	1	9	4	78	9	1	21
1989	武蔵野市	13203	1377	1	447	5	5	399	82	19	-	9	15	7	63	13	187	6	11	108
1989	三鷹市	13204	1758	-	533	2	22	544	60	14	4	5	20	3	61	32	341	6	18	93
1989	青梅市	13205	438	-	73	1	2	241	60	5	1	-	1	-	-	2	34	3	1	14
1989	府中市	13206	1664	-	331	3	20	701	117	22	6	9	2	4	14	17	290	19	11	98
1989	昭島市	13207	1225	2	131	4	-	963	36	1	11	-	1	-	3	3	54	3	-	13
1989	調布市	13208	2454	-	438	1	17	1591	79	7	15	5	9	11	28	13	136	7	5	92
1989	町田市	13209	1625	-	227	4	4	968	96	9	11	2	9	3	34	7	142	14	9	86
1989	小金井市	13210	849	-	327	11	12	234	13	10	3	5	3	-	28	10	124	5	5	59
1989	小平市	13211	2373	-	178	3	5	1978	31	2	1	2	-	-	4	6	93	4	2	64
1989	日野市	13212	617	2	127	-	4	329	41	5	-	5	1	-	8	3	33	5	1	53
1989	東村山市	13213	623	1	109	-	1	365	40	8	-	1	2	-	12	3	40	1	1	39
1989	国分寺市	13214	581	-	132	-	-	282	26	12	2	3	12	2	12	5	61	2	4	26
1989	国立市	13215	597	-	166	1	2	300	17	8	2	4	3	1	6	2	49	1	4	31
1989	福生市	13218	821	-	87	-	-	455	44	14	-	1	1	-	4	2	191	-	2	20
1989	狛江市	13219	397	-	96	-	2	179	20	2	-	2	5	6	7	9	50	2	2	15
1989	東大和市	13220	486	-	27	1	7	372	46	1	1	-	1	-	1	-	15	6	-	8
1989	清瀬市	13221	248	-	59	-	-	104	14	1	14	2	-	-	3	6	18	-	1	26
1989	東久留米市	13222	591	1	90	4	1	237	14	6	2	-	4	-	17	11	162	1	3	38
1989	武蔵村山市	13223	368	-	52	-	-	237	25	5	1	-	-	-	2	-	21	6	-	19
1989	多摩市	13224	672	-	85	1	2	396	39	2	13	4	4	-	12	8	56	5	2	43
1989	稲城市	13225	329	-	47	1	1	230	16	1	-	1	-	-	2	3	4	3	-	20
1989	羽村市	13227	300	4	47	6	4	144	42	2	-	1	-	-	-	1	36	-	1	12
1989	あきる野市	13228	192	-	12	-	-	130	7	3	4	1	1	-	-	-	17	-	-	17
1989	西東京市	13229	1119	1	269	5	2	574	56	15	2	6	5	5	14	10	78	4	5	68
1989	町村部		289	-	56	-	-	127	48	4	1	-	1	-	1	4	40	-	1	6
1989	西多摩郡	13300	188	-	43	-	-	95	7	4	1	-	-	-	1	-	36	-	-	1
1989	瑞穂町	13303	137	-	26	-	-	68	5	4	-	-	-	-	1	-	32	-	-	1
1989	日の出町	13305	21	-	-	-	-	15	1	-	1	-	-	-	-	-	4	-	-	-
1989	檜原村	13307	2	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	-
1989	奥多摩町	13308	28	-	17	-	-	11	-	-	-	-	-	-	-	-	-	-	-	-
1989	島部		101	-	13	-	-	32	41	-	-	-	1	-	-	4	4	-	1	5
1989	大島支庁	13361	33	-	12	-	-	12	3	-	-	-	-	-	-	-	2	-	-	4
1989	三宅支庁	13381	32	-	-	-	-	16	9	-	-	-	1	-	-	4	1	-	1	-
1989	八丈支庁	13401	35	-	1	-	-	4	28	-	-	-	-	-	-	-	1	-	-	1
1989	小笠原支庁	13421	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
1988	東京都全体	13000	171276	220	38693	832	867	84037	7563	1433	1008	1763	1973	430	4767	1342	14122	593	1077	10556
1988	区部	13100	148415	210	35427	771	754	70128	6708	1280	875	1686	1866	387	4425	1168	11708	512	988	9522
1988	千代田区	13101	2001	4	363	42	27	450	89	4	5	111	48	24	116	51	453	9	5	200
1988	中央区	13102	671	1	265	3	3	232	38	7	5	13	3	4	16	4	32	2	3	40
1988	港区	13103	11344	5	1301	157	42	2413	657	52	9	352	352	86	962	203	3190	61	249	1253
1988	新宿区	13104	14301	20	5520	43	32	5763	430	124	56	336	76	21	377	87	658	46	62	650
1988	文京区	13105	4426	8	1183	37	24	2129	96	91	8	107	30	6	123	15	224	19	18	308
1988	台東区	13106	4305	-	571	5	4	3026	392	28	12	17	-	1	54	9	71	5	10	100
1988	墨田区	13107	3157	1	592	9	2	1955	379	37	7	7	2	-	22	7	38	3	2	94
1988	江東区	13108	5766	6	1229	19	15	3619	476	69	12	18	11	4	33	17	76	18	9	135
1988	品川区	13109	6183	23	1356	72	97	2611	288	50	286	27	171	7	180	34	467	37	48	429
1988	目黒区	13110	5314	5	947	81	146	1590	293	77	35	82	133	28	286	76	904	38	69	524
1988	大田区	13111	8019	5	1311	22	35	4424	427	37	176	29	486	10	126	37	344	33	15	502
1988	世田谷区	13112	8916	9	1406	62	84	3464	300	60	24	126	232	53	416	165	1505	61	126	823
1988	渋谷区	13113	7607	7	1377	80	48	1756	325	86	16	231	159	67	581	142	1759	43	125	805
1988	中野区	13114	5817	11	2367	15	20	2099	154	80	25	53	28	22	236	52	277	20	52	306
1988	杉並区	13115	6222	13	1964	16	31	2441	141	33	11	50	44	11	236	75	592	26	58	480
1988	豊島区	13116	10086	40	5394	18	49	2643	215	144	7	60	24	7	323	45	317	10	37	753
1988	北区	13117	5385	34	1538	4	18	2683	349	18	18	8	7	11	50	18	82	11	20	516
1988	荒川区	13118	6819	2	460	5	2	6005	122	17	7	2	2	8	31	2	38	6	4	106
1988	板橋区	13119	5217	6	1562	8	12	2519	216	33	39	11	14	2	79	44	162	2	22	486
1988	練馬区	13120	5352	-	1332	12	45	2612	210	61	18	29	32	13	114	55	346	27	34	412
1988	足立区	13121	10883	3	1127	19	4	8683	550	91	27	2	6	-	22	9	56	15	8	261
1988	葛飾区	13122	4716	-	706	10	6	3471	273	31	32	3	2	-	12	10	46	9	5	100
1988	江戸川区	13123	5908	7	1556	32	8	3540	288	50	40	12	4	2	30	11	71	11	7	239
1988	市部	13200	22607	10	3229	61	112	13790	820	151	133	77	98	43	341	174	2371	81	88	1028
1988	八王子市	13201	1639	4	251	1	11	999	65	16	19	8	3	4	27	8	93	10	4	116
1988	立川市	13202	1367	-	185	6	3	962	80	11	-	4	-	-	9	5	84	2	1	15
1988	武蔵野市	13203	1152	2	294	5	8	387	55	23	-	8	8	3	39	16	194	5	10	95
1988	三鷹市	13204	1488	-	326	3	20	530	28	6	5	4	24	2	62	25	345	3	13	92
1988	青梅市	13205	356	-	37	-	3	247	22	3	1	-	1	-	-	2	28	3	-	9
1988	府中市	13206	1491	1	206	2	5	670	103	18	6	10	4	5	17	14	289	19	16	106
1988	昭島市	13207	1205	-	122	1	-	966	32	1	4	-	1	-	2	3	56	1	1	15
1988	調布市	13208	2274	-	308	2	16	1608	37	3	23	7	7	9	36	12	125	7	4	70
1988	町田市	13209	1536	-	175	5	9	971	60	6	12	6	9	2	33	14	148	8	6	72
1988	小金井市	13210	666	-	175	13	11	211	11	3	4	5	6	-	23	15	112	2	6	69
1988	小平市	13211	2282	-	107	1	2	2024	25	1	-	-	2	3	6	3	75	2	1	30
1988	日野市	13212	543	-	106	-	4	315	22	6	4	3	2	-	9	6	32	4	1	29
1988	東村山市	13213	541	-	86	-	1	346	24	7	1	-	-	-	8	1	31	1	1	34
1988	国分寺市	13214	531	1	100	3	1	274	18	6	3	4	6	4	11	5	65	3	7	20
1988	国立市	13215	479	-	113	-	1	264	7	3	-	1	4	2	7	2	51	-	2	22
1988	福生市	13218	823	-	95	-	-	463	43	11	-	1	1	-	6	1	181	-	2	19
