category	salary	ave_age	ave_year	working_time_stabdard	working_hour_extra	salary_standard	bonus	employees	age_label	age	annual_income	year	salary_index
E 製造業	369.4	57.3	23	168	12	339	1338.3	79767	５５〜５９歳	60	577.11	1997	1.82820667152406
E 製造業	258.9	62	16.5	173	10	243.2	651.9	19525	６０〜６４歳	65	375.87	1997	1.190705483574619
E 製造業	212.4	22.8	3.1	168	15	188.2	551.3	83840	２０〜２４歳	25	310.01	1998	1
E 製造業	257.5	27.4	6	166	18	224.6	838	109223	２５〜２９歳	30	392.8	1998	1.2670559014225349
E 製造業	310.8	32.4	9.3	166	19	270.1	1086.4	90931	３０〜３４歳	35	481.6	1998	1.5534982742492178
E 製造業	343.9	37.5	12.3	166	16	305	1262.4	79959	３５〜３９歳	40	538.92	1998	1.7383955356278828
E 製造業	355.3	42.6	15.4	167	13	323.1	1354.6	81194	４０〜４４歳	45	561.82	1998	1.8122641205122418
E 製造業	372	47.6	18.9	167	11	341.5	1458	109811	４５〜４９歳	50	592.2	1998	1.910260959323893
E 製造業	387.4	52.4	21.8	167	10	360.9	1546.6	96980	５０〜５４歳	55	619.54	1998	1.9984516628495854
E 製造業	368.1	57.3	23.4	167	10	343.1	1383.9	79177	５５〜５９歳	60	580.11	1998	1.8712622173478275
E 製造業	261.7	62	17.1	172	7	249	702.7	18175	６０〜６４歳	65	384.31	1998	1.2396696880745783
E 製造業	214.3	22.9	3.1	167	16	188.3	521.1	70593	２０〜２４歳	25	309.27	1999	1
E 製造業	256	27.5	6.1	165	18	223.6	788.6	104656	２５〜２９歳	30	386.06	1999	1.2482943706146734
E 製造業	307.5	32.4	9.5	165	18	268.8	1029.7	89881	３０〜３４歳	35	471.97	1999	1.526077537426844
E 製造業	344.2	37.4	12.6	166	16	305.9	1213.9	79542	３５〜３９歳	40	534.43	1999	1.7280369903320723
E 製造業	358.5	42.5	15.5	166	13	326.1	1285.8	77941	４０〜４４歳	45	558.78	1999	1.806770782811136
E 製造業	366.7	47.7	19.1	166	11	337.7	1342.7	97526	４５〜４９歳	50	574.31	1999	1.8569858052834092
E 製造業	386.2	52.2	22.1	166	10	360.5	1439	96294	５０〜５４歳	55	607.34	1999	1.9637856888802667
E 製造業	367.7	57.3	23.6	167	9	343.9	1294.8	77893	５５〜５９歳	60	570.72	1999	1.8453778252012807
E 製造業	260	62.1	17.5	170	7	247.9	648.3	16211	６０〜６４歳	65	376.83	1999	1.21844989814725
E 製造業	220.2	22.8	3.1	168	20	188.2	489.1	64953	２０〜２４歳	25	313.15	2000	1
E 製造業	262.7	27.5	6.1	166	21	223.9	729.6	103726	２５〜２９歳	30	388.2	2000	1.2396615040715313
E 製造業	312.5	32.4	9.5	166	21	268.1	951.1	89994	３０〜３４歳	35	470.11	2000	1.5012294427590613
E 製造業	352	37.4	12.7	166	19	306.5	1137.8	80965	３５〜３９歳	40	536.18	2000	1.712214593645218
E 製造業	367.2	42.5	15.5	167	15	329.3	1230.2	76125	４０〜４４歳	45	563.66	2000	1.7999680664218427
E 製造業	375	47.6	19.3	167	13	340.6	1276.6	91168	４５〜４９歳	50	577.66	2000	1.844675075842248
E 製造業	390.6	52.3	22.1	167	12	359.1	1342	101968	５０〜５４歳	55	602.92	2000	1.9253392942679228
E 製造業	373.3	57.5	24.1	167	11	345.8	1223.8	75561	５５〜５９歳	60	570.34	2000	1.8212996966310078
E 製造業	262.9	62.1	17.8	171	8	249.1	577.6	16010	６０〜６４歳	65	373.24	2000	1.1918888711480122
E 製造業	217	22.8	3	168	17	188.6	486.5	59151	２０〜２４歳	25	309.05	2001	1
E 製造業	261.1	27.6	6.2	167	19	224.9	758.3	98065	２５〜２９歳	30	389.15	2001	1.2591813622391197
E 製造業	310.1	32.4	9.6	166	19	268.5	983.5	91177	３０〜３４歳	35	470.47	2001	1.5223103057757645
E 製造業	352.7	37.5	13	166	17	310.5	1190	81881	３５〜３９歳	40	542.24	2001	1.754538100630966
E 製造業	369.5	42.5	15.5	168	14	334.9	1290.9	73825	４０〜４４歳	45	572.49	2001	1.8524187024753276
E 製造業	379.8	47.6	19.5	168	12	347.1	1325.7	83823	４５〜４９歳	50	588.33	2001	1.903672544895648
E 製造業	392.6	52.5	22.4	168	11	363.5	1375.7	104148	５０〜５４歳	55	608.69	2001	1.9695518524510598
E 製造業	379.2	57.6	24.5	167	10	353	1274.9	71429	５５〜５９歳	60	582.53	2001	1.8849053551205306
E 製造業	264.5	62	17.7	172	8	251.4	597.8	15995	６０〜６４歳	65	377.18	2001	1.2204497654101278
E 製造業	217.9	22.9	3.1	167	19	187.9	479.6	52380	２０〜２４歳	25	309.44	2002	1
E 製造業	260	27.6	6.1	165	20	223.4	732.5	90178	２５〜２９歳	30	385.25	2002	1.2449909513960704
E 製造業	308.4	32.5	9.6	164	19	266.9	974.1	92271	３０〜３４歳	35	467.49	2002	1.5107613753877973
E 製造業	352.2	37.5	13.1	163	17	309.7	1190	80713	３５〜３９歳	40	541.64	2002	1.750387797311272
E 製造業	373.7	42.5	15.7	165	14	338.2	1325.6	71009	４０〜４４歳	45	581	2002	1.8775853154084798
E 製造業	380.9	47.6	19.4	165	12	348.1	1322.9	74540	４５〜４９歳	50	589.37	2002	1.9046341778697002
E 製造業	387.8	52.6	22.6	165	11	357.6	1345.6	95117	５０〜５４歳	55	599.92	2002	1.9387280248190277
E 製造業	378.1	57.4	24.6	165	10	351.9	1263.7	67209	５５〜５９歳	60	580.09	2002	1.8746445191313341
E 製造業	263.9	61.9	18.7	170	7	251.8	609.9	16431	６０〜６４歳	65	377.67	2002	1.220495087900724
E 製造業	220.3	22.9	3.1	168	20	188.2	444.4	48294	２０〜２４歳	25	308.8	2003	1
E 製造業	261.7	27.6	6	166	21	221.9	665.9	82095	２５〜２９歳	30	380.63	2003	1.232610103626943
E 製造業	308.3	32.4	9.6	165	21	263.1	872	89198	３０〜３４歳	35	457.16	2003	1.480440414507772
E 製造業	353.1	37.5	13.1	164	19	306.4	1080.1	81836	３５〜３９歳	40	531.73	2003	1.7219235751295336
E 製造業	376.7	42.5	16	165	16	337.4	1216.8	71383	４０〜４４歳	45	573.72	2003	1.857901554404145
E 製造業	381.4	47.5	19.1	166	13	346.9	1216.7	70714	４５〜４９歳	50	579.35	2003	1.8761334196891193
E 製造業	389.1	52.6	22.8	166	12	356.8	1238.1	88050	５０〜５４歳	55	590.73	2003	1.9129857512953368
E 製造業	380.6	57.3	24.9	166	10	353.3	1178.5	69594	５５〜５９歳	60	574.57	2003	1.8606541450777203
E 製造業	266.2	61.9	18.9	171	8	253.3	555	15670	６０〜６４歳	65	374.94	2003	1.2141839378238342
E 製造業	221.5	22.8	3.1	167	22	187.2	426.2	47209	２０〜２４歳	25	308.42	2004	1
E 製造業	261.2	27.6	5.8	166	23	219.2	637.7	80345	２５〜２９歳	30	377.21	2004	1.223040010375462
E 製造業	306	32.5	9.6	164	23	258.8	834	93962	３０〜３４歳	35	450.6	2004	1.4609947474223461
E 製造業	349.7	37.4	13	164	21	301.2	1045	83870	３５〜３９歳	40	524.14	2004	1.699435834251994
E 製造業	377.1	42.4	15.9	165	17	335.2	1199.1	75346	４０〜４４歳	45	572.43	2004	1.8560080409830748
E 製造業	382.4	47.5	18.9	166	15	345.8	1214.2	72053	４５〜４９歳	50	580.3	2004	1.8815251929187469
E 製造業	385.5	52.6	22.5	166	13	351.1	1208.8	84287	５０〜５４歳	55	583.48	2004	1.8918358083133389
E 製造業	377.7	57.2	24.6	166	12	348.5	1137.1	75148	５５〜５９歳	60	566.95	2004	1.8382400622527721
E 製造業	261.4	62	18.8	170	9	247.9	486.4	18045	６０〜６４歳	65	362.32	2004	1.1747616886064456
E 製造業	222.8	22.8	2.8	167	22	187.8	410.5	44004	２０〜２４歳	25	308.41	2005	1
E 製造業	261.9	27.6	5.5	166	24	219.3	642.4	73750	２５〜２９歳	30	378.52	2005	1.2273272591679905
E 製造業	303.2	32.5	9.5	165	22	257.1	869.8	91856	３０〜３４歳	35	450.82	2005	1.4617554554002787
E 製造業	348.8	37.4	12.8	164	20	301.2	1096.5	83469	３５〜３９歳	40	528.21	2005	1.7126876560422815
E 製造業	372.9	42.4	15.6	165	17	331.5	1238.9	76659	４０〜４４歳	45	571.37	2005	1.8526312376382088
E 製造業	380.3	47.5	18.4	166	14	344.6	1276.5	68763	４５〜４９歳	50	584.01	2005	1.8936156415161634
E 製造業	381.8	52.6	22	165	14	347.1	1255.9	78398	５０〜５４歳	55	583.75	2005	1.8927726078920915
E 製造業	375.6	57.2	24.5	165	12	345.6	1191.4	80738	５５〜５９歳	60	569.86	2005	1.8477351577445607
E 製造業	257.1	62.1	17.9	169	9	243.2	479.8	21007	６０〜６４歳	65	356.5	2005	1.155928796083136
E 製造業	225.2	22.8	2.7	168	21	191.3	432.6	45113	２０〜２４歳	25	313.5	2006	1
E 製造業	267.5	27.5	5.3	166	24	223.8	689.9	71677	２５〜２９歳	30	389.99	2006	1.2439872408293462
E 製造業	308.5	32.6	9.1	165	23	260.6	907.1	90728	３０〜３４歳	35	460.91	2006	1.470207336523126
E 製造業	355.3	37.5	12.6	165	21	306	1168.5	90360	３５〜３９歳	40	543.21	2006	1.732727272727273
E 製造業	384.9	42.5	15.8	165	17	342	1380.6	78558	４０〜４４歳	45	599.94	2006	1.9136842105263159
E 製造業	390.5	47.5	18.4	166	14	355.7	1402.9	68954	４５〜４９歳	50	608.89	2006	1.9422328548644339
E 製造業	395.1	52.6	22.3	166	13	360.7	1400.7	75829	５０〜５４歳	55	614.19	2006	1.9591387559808615
E 製造業	380.1	57.4	24.6	166	12	350.7	1260.3	85051	５５〜５９歳	60	582.15	2006	1.8569377990430622
E 製造業	271.7	62.3	19	168	9	257.2	556.9	21150	６０〜６４歳	65	381.73	2006	1.2176395534290272
E 製造業	227.6	22.8	2.6	168	22	192.3	439.5	43631	２０〜２４歳	25	317.07	2007	1
E 製造業	265.4	27.5	5	167	23	223.7	667.5	68374	２５〜２９歳	30	385.23	2007	1.2149683035291892
E 製造業	306.2	32.6	8.8	166	23	258.4	890.5	81087	３０〜３４歳	35	456.49	2007	1.4397136279055098
E 製造業	346.6	37.5	12.2	166	21	299	1120.9	84111	３５〜３９歳	40	528.01	2007	1.6652789604819125
E 製造業	382	42.5	15.6	166	17	340.5	1366.5	77332	４０〜４４歳	45	595.05	2007	1.8767149209953637
E 製造業	394.4	47.5	18.3	166	14	359	1442.1	67842	４５〜４９歳	50	617.49	2007	1.9474879364178257
E 製造業	389	52.6	21.7	167	13	355.5	1370.9	67238	５０〜５４歳	55	603.89	2007	1.9045951997981518
E 製造業	375.8	57.5	24.6	166	12	345.6	1287.7	79327	５５〜５９歳	60	579.73	2007	1.8283975147443783
E 製造業	268.3	61.9	17.7	168	10	251.7	660.6	23747	６０〜６４歳	65	388.02	2007	1.2237676222916074
E 製造業	230	22.8	2.5	165	21	194	459.4	45091	２０〜２４歳	25	321.94	2008	1
E 製造業	268.9	27.6	4.9	164	24	224.4	701.9	67461	２５〜２９歳	30	392.87	2008	1.2203205566254582
E 製造業	308.5	32.6	8.3	164	23	259.5	896	78602	３０〜３４歳	35	459.8	2008	1.4282164378455613
E 製造業	345.8	37.4	12.2	163	21	296.5	1122.6	85333	３５〜３９歳	40	527.22	2008	1.6376343418028205
E 製造業	375.7	42.4	15.5	164	17	333.4	1342.9	77286	４０〜４４歳	45	585.13	2008	1.8175125799838479
E 製造業	391.8	47.5	18.3	165	14	355.4	1452.3	67231	４５〜４９歳	50	615.39	2008	1.9115052494253588
E 製造業	390.5	52.5	21.7	165	13	356.8	1391.1	62575	５０〜５４歳	55	607.71	2008	1.8876498726470772
E 製造業	372.1	57.6	24.3	164	12	342.3	1270.8	72165	５５〜５９歳	60	573.6	2008	1.781698453127912
E 製造業	261.6	61.9	19.6	166	9	246	646.8	27217	６０〜６４歳	65	378.6	2008	1.175995527116854
E 製造業	211.8	22.8	2.7	164	13	189.3	481	41787	２０〜２４歳	25	302.26	2009	1
E 製造業	247.6	27.6	4.9	163	14	221	711.8	62738	２５〜２９歳	30	368.3	2009	1.2184873949579833
E 製造業	284.9	32.6	8.2	163	14	253.9	896.6	70904	３０〜３４歳	35	431.54	2009	1.4277112419771059
E 製造業	317	37.5	12	162	13	287.3	1069.5	81622	３５〜３９歳	40	487.35	2009	1.6123536028584664
E 製造業	348.7	42.4	15.3	162	11	322.9	1261.8	72301	４０〜４４歳	45	544.62	2009	1.801826242307947
E 製造業	370.7	47.5	18.3	162	9	349.5	1423.6	62416	４５〜４９歳	50	587.2	2009	1.9426983391781911
E 製造業	374	52.5	21.4	163	8	353.7	1429.4	56439	５０〜５４歳	55	591.74	2009	1.957718520479058
E 製造業	359.5	57.6	24.7	161	7	340.3	1282.5	63600	５５〜５９歳	60	559.65	2009	1.851551644279759
E 製造業	254	61.9	20.3	163	6	244	643.2	26921	６０〜６４歳	65	369.12	2009	1.221200291140078
E 製造業	221.9	22.7	2.9	165	20	188.8	422.1	43785	２０〜２４歳	25	308.49	2010	1
E 製造業	259.7	27.5	4.8	165	20	221.8	572.6	61203	２５〜２９歳	30	368.9	2010	1.1958248241434082
E 製造業	295.2	32.6	8	164	20	253.2	724.3	71134	３０〜３４歳	35	426.67	2010	1.383091834419268
E 製造業	329.6	37.5	12.1	164	18	288	863	82343	３５〜３９歳	40	481.82	2010	1.5618658627508184
E 製造業	365.9	42.4	15.4	164	16	327.6	1021.7	76050	４０〜４４歳	45	541.25	2010	1.7545139226555155
E 製造業	391.2	47.4	18.7	164	13	358.5	1174.1	67581	４５〜４９歳	50	586.85	2010	1.902330707640442
E 製造業	396.8	52.4	21.8	164	12	366.6	1182.6	58271	５０〜５４歳	55	594.42	2010	1.9268695905864046
E 製造業	378.2	57.6	25.2	164	10	351.5	1089.7	61680	５５〜５９歳	60	562.81	2010	1.8244027359071604
E 製造業	251.1	61.9	21	165	7	238.6	505.5	27677	６０〜６４歳	65	351.87	2010	1.1406204415053973
E 製造業	220.4	22.7	3	167	19	189	449.6	41971	２０〜２４歳	25	309.44	2011	1
E 製造業	259.3	27.6	5	167	20	221.6	624.1	58923	２５〜２９歳	30	373.57	2011	1.2072453464322648
E 製造業	290.2	32.5	8.1	166	20	249.3	739.3	67759	３０〜３４歳	35	422.17	2011	1.3643032574974148
E 製造業	326.7	37.6	12.1	166	18	285.4	900.6	81581	３５〜３９歳	40	482.1	2011	1.5579756980351605
E 製造業	357.9	42.5	15.5	166	15	321.8	1064.8	76793	４０〜４４歳	45	535.96	2011	1.7320320579110653
E 製造業	387.5	47.5	18.9	166	13	356.6	1228.3	67866	４５〜４９歳	50	587.83	2011	1.8996574457083766
E 製造業	385.7	52.4	21.3	166	11	358.1	1190.1	56989	５０〜５４歳	55	581.85	2011	1.8803322130299898
E 製造業	372.7	57.5	25.1	166	11	346	1121.5	55778	５５〜５９歳	60	559.39	2011	1.8077494829369183
E 製造業	245.5	62.2	20.9	167	8	232.8	497.5	29959	６０〜６４歳	65	344.35	2011	1.112816701137539
E 製造業	223.1	22.9	3.1	166	20	190.1	448.8	45567	２０〜２４歳	25	312.6	2012	1
E 製造業	263.9	27.5	5	165	22	223.2	653.8	66531	２５〜２９歳	30	382.06	2012	1.2222008957133716
E 製造業	297.5	32.5	8	164	21	254.3	800.1	72856	３０〜３４歳	35	437.01	2012	1.3979846449136275
E 製造業	327	37.6	11.5	164	19	284.2	931.2	88148	３５〜３９歳	40	485.52	2012	1.5531669865642992
E 製造業	361.3	42.5	15	165	16	324	1125.7	87445	４０〜４４歳	45	546.13	2012	1.7470569417786308
E 製造業	384.9	47.5	18.5	164	14	351.3	1272.6	73935	４５〜４９歳	50	589.14	2012	1.884644913627639
E 製造業	397.1	52.5	21.3	165	12	367.5	1314.1	65814	５０〜５４歳	55	607.93	2012	1.9447536788227764
E 製造業	379.8	57.4	24.7	164	11	352.1	1220.3	62635	５５〜５９歳	60	577.79	2012	1.8483365323096606
E 製造業	251.8	62.2	20.8	165	8	238.1	568.9	36155	６０〜６４歳	65	359.05	2012	1.1485924504158669
E 製造業	225.2	22.8	3	164	20	190.5	449.7	43284	２０〜２４歳	25	315.21	2013	1
E 製造業	262.5	27.5	5.1	163	22	221.2	641.3	62032	２５〜２９歳	30	379.13	2013	1.2027854446242188
E 製造業	295	32.5	8.1	163	21	251.5	769.4	68554	３０〜３４歳	35	430.94	2013	1.3671520573585865
E 製造業	325.2	37.6	11.4	163	19	281.9	884.8	79618	３５〜３９歳	40	478.72	2013	1.5187335427175535
E 製造業	358.2	42.4	15.1	163	16	319.1	1059.7	83913	４０〜４４歳	45	535.81	2013	1.6998508930554233
E 製造業	384.8	47.4	18.6	163	14	351.4	1200.7	73505	４５〜４９歳	50	581.83	2013	1.845848799213223
E 製造業	398.9	52.4	21.3	163	12	369.9	1261.7	61467	５０〜５４歳	55	604.85	2013	1.9188794771739477
E 製造業	375.8	57.5	24.4	163	11	348.9	1131	54861	５５〜５９歳	60	564.06	2013	1.7894736842105263
E 製造業	249.3	62.3	21.2	163	7	236.7	522.7	31227	６０〜６４歳	65	351.43	2013	1.1149075219694808
F 電気・ガス・熱供給・水道業	251.9	23	3.8	153	14	207.4	776.4	1040	２０〜２４歳	25	379.92	2004	1
F 電気・ガス・熱供給・水道業	312.1	27.7	7.9	150	16	262.1	1111.3	2499	２５〜２９歳	30	485.65	2004	1.2782954306169718
F 電気・ガス・熱供給・水道業	380.3	32.4	12.2	149	16	324.1	1430.9	2789	３０〜３４歳	35	599.45	2004	1.577832175194778
F 電気・ガス・熱供給・水道業	459.7	37.4	17.3	149	14	400.9	1789.7	2520	３５〜３９歳	40	730.61	2004	1.9230627500526427
F 電気・ガス・熱供給・水道業	526.6	42.4	22.3	150	13	466.3	2095.5	2340	４０〜４４歳	45	841.47	2004	2.214861023373342
F 電気・ガス・熱供給・水道業	577.5	47.4	27	149	9	528.7	2412.7	1996	４５〜４９歳	50	934.27	2004	2.4591229732575277
F 電気・ガス・熱供給・水道業	609.3	52.3	31.4	148	6	572.2	2676.6	1503	５０〜５４歳	55	998.82	2004	2.6290271636133924
F 電気・ガス・熱供給・水道業	560.6	57.1	31.5	148	6	530.3	2405.4	885	５５〜５９歳	60	913.26	2004	2.4038218572331016
F 電気・ガス・熱供給・水道業	319.9	61.6	11.7	152	2	313.3	1322.6	195	６０〜６４歳	65	516.14	2004	1.3585491682459465
F 電気・ガス・熱供給・水道業	251.3	23	3.8	156	16	207.2	750.9	791	２０〜２４歳	25	376.65	2005	1
F 電気・ガス・熱供給・水道業	320.1	27.7	7.8	155	18	265.8	1077.5	2192	２５〜２９歳	30	491.87	2005	1.305907341032789
F 電気・ガス・熱供給・水道業	381.4	32.5	12.3	154	17	325.8	1391.3	2706	３０〜３４歳	35	596.81	2005	1.5845214390017257
F 電気・ガス・熱供給・水道業	463	37.4	16.9	155	17	396.9	1729	2404	３５〜３９歳	40	728.5	2005	1.9341563786008231
F 電気・ガス・熱供給・水道業	524.3	42.5	22.1	155	14	464.1	2034.6	2346	４０〜４４歳	45	832.62	2005	2.2105933890880127
F 電気・ガス・熱供給・水道業	575.5	47.4	26.8	156	11	522.8	2361.7	2088	４５〜４９歳	50	926.77	2005	2.46056020177884
F 電気・ガス・熱供給・水道業	608.6	52.3	30.9	154	7	569.8	2641.2	1602	５０〜５４歳	55	994.44	2005	2.6402230187176428
F 電気・ガス・熱供給・水道業	550.6	57.2	31.8	152	5	522.6	2405.3	927	５５〜５９歳	60	901.25	2005	2.3928049913712996
F 電気・ガス・熱供給・水道業	370.9	62.1	8.8	159	2	366.4	1556.3	251	６０〜６４歳	65	600.71	2005	1.5948758794636932
F 電気・ガス・熱供給・水道業	239.5	22.9	3.1	158	14	203	627.5	788	２０〜２４歳	25	350.15	2006	1
F 電気・ガス・熱供給・水道業	321.1	27.7	7.4	156	19	266.3	1069.8	1947	２５〜２９歳	30	492.3	2006	1.4059688704840785
F 電気・ガス・熱供給・水道業	380	32.5	12.4	155	18	321.2	1358.1	2499	３０〜３４歳	35	591.81	2006	1.6901613594173925
F 電気・ガス・熱供給・水道業	458.8	37.5	16.8	155	18	391.8	1686.4	2357	３５〜３９歳	40	719.2	2006	2.053976867056976
F 電気・ガス・熱供給・水道業	522.2	42.5	22.1	156	15	460.1	2036.1	2151	４０〜４４歳	45	830.25	2006	2.371126660002856
F 電気・ガス・熱供給・水道業	575.5	47.5	27	156	11	521.2	2344.6	1963	４５〜４９歳	50	925.06	2006	2.641896330144224
F 電気・ガス・熱供給・水道業	603.2	52.3	30.6	155	7	564	2609.1	1543	５０〜５４歳	55	984.75	2006	2.8123661288019424
F 電気・ガス・熱供給・水道業	550.9	57.3	31.7	156	7	518	2336.1	993	５５〜５９歳	60	894.69	2006	2.5551620733971157
F 電気・ガス・熱供給・水道業	307.5	62.3	9.2	156	2	301.5	993.4	160	６０〜６４歳	65	468.34	2006	1.337541053834071
F 電気・ガス・熱供給・水道業	235.2	22.8	2.6	154	15	200	565.9	711	２０〜２４歳	25	338.83	2007	1
F 電気・ガス・熱供給・水道業	310.6	27.7	7.1	152	18	259.9	1025.5	1589	２５〜２９歳	30	475.27	2007	1.4026798099341853
F 電気・ガス・熱供給・水道業	373.8	32.5	12.4	151	18	317.8	1328.9	2373	３０〜３４歳	35	581.45	2007	1.7160522976123722
F 電気・ガス・熱供給・水道業	445.3	37.5	16.8	151	17	384.7	1660	2441	３５〜３９歳	40	700.36	2007	2.0669952483546323
F 電気・ガス・熱供給・水道業	514.5	42.5	22	152	14	454.7	1988.2	2148	４０〜４４歳	45	816.22	2007	2.408936634890653
F 電気・ガス・熱供給・水道業	570.6	47.4	26.9	153	11	518.5	2311.6	1978	４５〜４９歳	50	915.88	2007	2.7030664344951747
F 電気・ガス・熱供給・水道業	605.6	52.4	30.9	154	8	565.4	2590.8	1752	５０〜５４歳	55	985.8	2007	2.909423604757548
F 電気・ガス・熱供給・水道業	535.3	57.3	30.3	154	6	505.2	2232.8	1008	５５〜５９歳	60	865.64	2007	2.5547914883569933
F 電気・ガス・熱供給・水道業	297.5	61.8	10.7	154	3	289.1	1168.3	202	６０〜６４歳	65	473.83	2007	1.3984298910958297
F 電気・ガス・熱供給・水道業	238.4	22.8	2.7	151	15	203.8	615.4	855	２０〜２４歳	25	347.62	2008	1
F 電気・ガス・熱供給・水道業	317.3	27.7	6.8	151	19	265.8	1001.1	1639	２５〜２９歳	30	480.87	2008	1.3833208676140614
F 電気・ガス・熱供給・水道業	378	32.6	12.5	151	19	319.8	1274.4	2314	３０〜３４歳	35	581.04	2008	1.6714803521086243
F 電気・ガス・熱供給・水道業	447.5	37.5	16.7	151	18	384.7	1603.8	2445	３５〜３９歳	40	697.38	2008	2.006156147517404
F 電気・ガス・熱供給・水道業	519.9	42.5	21.7	150	15	457.8	1954.7	2246	４０〜４４歳	45	819.35	2008	2.357027788964962
F 電気・ガス・熱供給・水道業	557.2	47.5	26.5	152	11	506.5	2152.6	2004	４５〜４９歳	50	883.9	2008	2.5427190610436683
